city_id,city_name,city_english_name,latitude,longitude,is_capital,population,postal_code,province_id,province_name,province_english_name,phone_code
1,آبش‌احمد,ABSh AHMD,39.0431974,47.3169755,No,,,1,آذربایجان شرقی,East Azerbaijan,041
2,آذران,AZRAN,37.476617,47.050753,No,,,1,آذربایجان شرقی,East Azerbaijan,041
3,آذرشهر,Azarshahr,37.7577189,45.9784018,No,,,1,آذربایجان شرقی,East Azerbaijan,041
4,آقکند,AQKND,37.256908,48.064766,No,,,1,آذربایجان شرقی,East Azerbaijan,041
5,اسکو,ASKV,37.9163003,46.1243894,No,,,1,آذربایجان شرقی,East Azerbaijan,041
6,اهر,Ahar,38.4774934,47.0662215,No,,,1,آذربایجان شرقی,East Azerbaijan,041
7,ایلخچی,AYLKhChY,37.9389278,45.9800159,No,,,1,آذربایجان شرقی,East Azerbaijan,041
8,باروق,BARVQ,38.1730922,47.0637922,No,,,1,آذربایجان شرقی,East Azerbaijan,041
9,باسمنج,BASMNJ,37.9955619,46.4749113,No,,,1,آذربایجان شرقی,East Azerbaijan,041
10,بخشایش,BKhShAYSh,38.131648,46.9471214,No,,,1,آذربایجان شرقی,East Azerbaijan,041
11,بستان‌آباد,Bostanabad,37.8429496,46.8339774,No,,,1,آذربایجان شرقی,East Azerbaijan,041
12,بناب,Bonab,37.3386053,46.0592907,No,,,1,آذربایجان شرقی,East Azerbaijan,041
13,بناب جدید,BNAB JDYD,38.428347,45.9086682,No,,,1,آذربایجان شرقی,East Azerbaijan,041
14,تبریز,Tabriz,38.0739964,46.2961952,Yes,,,1,آذربایجان شرقی,East Azerbaijan,041
15,تسوج,TSVJ,38.3168836,45.3590459,No,,,1,آذربایجان شرقی,East Azerbaijan,041
16,تیکمه‌داش,TYKMH DASh,37.7257203,46.9375589,No,,,1,آذربایجان شرقی,East Azerbaijan,041
17,جلفا,Jolfa,38.937675,45.6251478,No,,,1,آذربایجان شرقی,East Azerbaijan,041
18,خاروانا,KhARVANA,38.6851329,46.1697582,No,,,1,آذربایجان شرقی,East Azerbaijan,041
19,خامنه,KhAMNH,38.1934507,45.6298023,No,,,1,آذربایجان شرقی,East Azerbaijan,041
20,خراجو,KhRAJV,37.7249808,45.9832817,No,,,1,آذربایجان شرقی,East Azerbaijan,041
21,خسروشهر,KhSRVShHR,37.9501802,46.0524977,No,,,1,آذربایجان شرقی,East Azerbaijan,041
22,خواجه,KhVAJH,38.1529122,46.5827856,No,,,1,آذربایجان شرقی,East Azerbaijan,041
23,دوزدوزان,DVZDVZAN,37.948976,47.119787,No,,,1,آذربایجان شرقی,East Azerbaijan,041
24,ذوالبین,ZVALBYN,37.478514,46.878859,No,,,1,آذربایجان شرقی,East Azerbaijan,041
25,زرنق,ZRNQ,37.3351718,47.6724879,No,,,1,آذربایجان شرقی,East Azerbaijan,041
26,زنوز,ZNVZ,38.5880287,45.8319818,No,,,1,آذربایجان شرقی,East Azerbaijan,041
27,سراب,Sarab,37.9407851,47.5374867,No,,,1,آذربایجان شرقی,East Azerbaijan,041
28,سردرود,SRDRVD,38.0278895,46.1474327,No,,,1,آذربایجان شرقی,East Azerbaijan,041
29,سهند,SHND,37.9471891,46.1184603,No,,,1,آذربایجان شرقی,East Azerbaijan,041
30,سیس,SYS,38.1997037,45.8124325,No,,,1,آذربایجان شرقی,East Azerbaijan,041
31,سیه‌رود,SYH RVD,38.8693808,46.0023332,No,,,1,آذربایجان شرقی,East Azerbaijan,041
32,شبستر,Shabestar,38.1783704,45.7002363,No,,,1,آذربایجان شرقی,East Azerbaijan,041
33,شربیان,ShRBYAN,37.8811174,47.1008591,No,,,1,آذربایجان شرقی,East Azerbaijan,041
34,شرفخانه,ShRFKhANH,38.1786897,45.4892529,No,,,1,آذربایجان شرقی,East Azerbaijan,041
35,شندآباد,ShNDABAD,38.1414419,45.6298841,No,,,1,آذربایجان شرقی,East Azerbaijan,041
36,صوفیان,SVFYAN,38.27694,45.981373,No,,,1,آذربایجان شرقی,East Azerbaijan,041
37,عجب‌شیر,Ajab Shir,37.4770929,45.8936922,No,,,1,آذربایجان شرقی,East Azerbaijan,041
38,قره‌آغاج,QRH AGhAJ,37.1287747,46.9750123,No,,,1,آذربایجان شرقی,East Azerbaijan,041
39,لیلان,LYLAN,37.0111324,46.2059139,No,,,1,آذربایجان شرقی,East Azerbaijan,041
40,مراغه,Maragheh,37.3916705,46.2397524,No,,,1,آذربایجان شرقی,East Azerbaijan,041
41,مرند,Marand,38.4306358,45.7741,No,,,1,آذربایجان شرقی,East Azerbaijan,041
42,ممقان,MMQAN,37.8443261,45.9729822,No,,,1,آذربایجان شرقی,East Azerbaijan,041
43,مهربان,MHRBAN,38.0806733,47.1317722,No,,,1,آذربایجان شرقی,East Azerbaijan,041
44,میانه,Mianeh,37.428343,47.705862,No,,,1,آذربایجان شرقی,East Azerbaijan,041
45,هادیشهر,HADYShHR,38.8416756,45.6648065,No,,,1,آذربایجان شرقی,East Azerbaijan,041
46,هریس,HRYS,38.2472611,47.1162759,No,,,1,آذربایجان شرقی,East Azerbaijan,041
47,هشترود,HShTRVD,37.4764996,47.0495919,No,,,1,آذربایجان شرقی,East Azerbaijan,041
48,هوراند,HVRAND,38.8604709,47.3683131,No,,,1,آذربایجان شرقی,East Azerbaijan,041
49,وایقان,VAYQAN,38.1304823,45.7129464,No,,,1,آذربایجان شرقی,East Azerbaijan,041
50,ورزقان,VRZQAN,38.5087607,46.6487801,No,,,1,آذربایجان شرقی,East Azerbaijan,041
51,کلیبر,Kalibar,38.8653368,47.038217,No,,,1,آذربایجان شرقی,East Azerbaijan,041
52,کوزه‌کنان,KVZH KNAN,38.1865623,45.5751442,No,,,1,آذربایجان شرقی,East Azerbaijan,041
53,کُشکسرای,KُShKSRAY,38.463535,45.566139,No,,,1,آذربایجان شرقی,East Azerbaijan,041
54,گوگان,GVGAN,37.7818413,45.9038288,No,,,1,آذربایجان شرقی,East Azerbaijan,041
55,یامچی,YAMChY,38.5223144,45.6404499,No,,,1,آذربایجان شرقی,East Azerbaijan,041
56,آواجیق,AVAJYQ,39.3301839,44.1538901,No,,,2,آذربایجان غربی,West Azerbaijan,044
57,ارومیه,Urmia,37.5493473,45.0682863,Yes,,,2,آذربایجان غربی,West Azerbaijan,044
58,اشنویه,Oshnaviyeh,37.0418235,45.0983499,No,,,2,آذربایجان غربی,West Azerbaijan,044
59,ایواوغلی,AYVAVGhLY,38.7139034,45.206595,No,,,2,آذربایجان غربی,West Azerbaijan,044
60,باروق,BARVQ,36.9546339,46.3247366,No,,,2,آذربایجان غربی,West Azerbaijan,044
61,بازرگان,BAZRGAN,39.3886668,44.3876859,No,,,2,آذربایجان غربی,West Azerbaijan,044
62,بوکان,Bukan,36.5215096,46.2111837,No,,,2,آذربایجان غربی,West Azerbaijan,044
63,تکاب,Takab,36.4007658,47.1117125,No,,,2,آذربایجان غربی,West Azerbaijan,044
64,خوی,Khoy,38.5504343,44.95354,No,,,2,آذربایجان غربی,West Azerbaijan,044
65,سردشت,Sardasht,36.1553184,45.4799637,No,,,2,آذربایجان غربی,West Azerbaijan,044
66,سرو,SRV,36.6163224,45.5116179,No,,,2,آذربایجان غربی,West Azerbaijan,044
67,سلماس,Salmas,38.1969035,44.7685015,No,,,2,آذربایجان غربی,West Azerbaijan,044
68,سیلوانه,SYLVANH,37.4216528,44.8543213,No,,,2,آذربایجان غربی,West Azerbaijan,044
69,سیمینه,SYMYNH,36.7303445,46.1534194,No,,,2,آذربایجان غربی,West Azerbaijan,044
70,سیه‌چشمه,SYH ChShMH,39.0651269,44.3844026,No,,,2,آذربایجان غربی,West Azerbaijan,044
71,شاهین دژ,Shahin Dezh,36.6784386,46.5656627,No,,,2,آذربایجان غربی,West Azerbaijan,044
72,شوط,ShVT,39.2178874,44.7711898,No,,,2,آذربایجان غربی,West Azerbaijan,044
73,فیرورق,FYRVRQ,38.5821035,44.8316495,No,,,2,آذربایجان غربی,West Azerbaijan,044
74,قره ضیاءالدین,QRH ZYAALDYN,38.890746,45.026135,No,,,2,آذربایجان غربی,West Azerbaijan,044
75,ماکو,Maku,39.2910508,44.4521426,No,,,2,آذربایجان غربی,West Azerbaijan,044
76,محمدیار,MHMDYAR,36.9841837,45.5167584,No,,,2,آذربایجان غربی,West Azerbaijan,044
77,محمودآباد,MHMVDABAD,37.3659163,45.130571,No,,,2,آذربایجان غربی,West Azerbaijan,044
78,مرز تمرچین,MRZ TMRChYN,36.659780,45.095417,No,,,2,آذربایجان غربی,West Azerbaijan,044
79,مهاباد,Mahabad,37.55128515,45.0880451009582,No,,,2,آذربایجان غربی,West Azerbaijan,044
80,میاندوآب,Miandoab,36.9695588,46.0993809,No,,,2,آذربایجان غربی,West Azerbaijan,044
81,میرآباد,MYRABAD,38.998891,44.7098283,No,,,2,آذربایجان غربی,West Azerbaijan,044
82,نالوس,NALVS,36.9835017,45.1431549,No,,,2,آذربایجان غربی,West Azerbaijan,044
83,نقده,Naqadeh,36.9555967,45.3878933,No,,,2,آذربایجان غربی,West Azerbaijan,044
84,نوشین‌شهر,NVShYN ShHR,37.7345037,45.0510944,No,,,2,آذربایجان غربی,West Azerbaijan,044
85,پلدشت,PLDShT,39.3476817,45.0687348,No,,,2,آذربایجان غربی,West Azerbaijan,044
86,پیرانشهر,Piranshahr,36.6994559,45.140337,No,,,2,آذربایجان غربی,West Azerbaijan,044
87,چایپاره,ChAYPARH,38.890746,45.026135,No,,,2,آذربایجان غربی,West Azerbaijan,044
88,کشاورز,KShAVRZ,36.8355495,46.3573777,No,,,2,آذربایجان غربی,West Azerbaijan,044
89,گردکشانه,GRDKShANH,36.8084866,45.264528,No,,,2,آذربایجان غربی,West Azerbaijan,044
90,آبی‌بیگلو,ABY BYGLV,38.28365,48.5527012,No,,,3,اردبیل,Ardabil,045
91,اردبیل,Ardabil,38.255643,48.298459,Yes,,,3,اردبیل,Ardabil,045
92,اصلاندوز,Aslanduz,39.4417175,47.4102145,No,,,3,اردبیل,Ardabil,045
93,بیله‌سوار,Bileh Savar,39.378137,48.3496043,No,,,3,اردبیل,Ardabil,045
94,خلخال,Khalkhal,37.6192217,48.5278144,No,,,3,اردبیل,Ardabil,045
95,دشت مغان,DShT MGhAN,39.621213,47.905368,No,,,3,اردبیل,Ardabil,045
96,عنبران,ANBRAN,38.4900003,48.4355097,No,,,3,اردبیل,Ardabil,045
97,مشگین‌شهر,Meshgin Shahr,38.395411,47.664785,No,,,3,اردبیل,Ardabil,045
98,نیر,NYR,38.034005,47.9991069,No,,,3,اردبیل,Ardabil,045
99,پارس‌آباد,Parsabad,39.6461735,47.918551,No,,,3,اردبیل,Ardabil,045
100,گرمی,GRMY,39.0288619,48.08053,No,,,3,اردبیل,Ardabil,045
101,گیوی,GYVY,37.691527,48.339211,No,,,3,اردبیل,Ardabil,045
102,آبچوئیه,ABChVYH,32.684988,52.790015,No,,,4,اصفهان,Isfahan,031
103,ابریشم,ABRYShM,32.5580254,51.5731114,No,,,4,اصفهان,Isfahan,031
104,ابوزیدآباد,ABVZYDABAD,33.900233,51.762085,No,,,4,اصفهان,Isfahan,031
105,اردستان,Ardestan,33.3797762,52.3724967,No,,,4,اصفهان,Isfahan,031
106,اصفهان,Isfahan,32.6707877,51.6650002,Yes,,,4,اصفهان,Isfahan,031
107,اژیه,AZhYH,32.4400685,52.3789114,No,,,4,اصفهان,Isfahan,031
108,بادرود,BADRVD,33.6916541,52.0076895,No,,,4,اصفهان,Isfahan,031
109,برف‌انبار,BRF ANBAR,33.0022943,50.1956911,No,,,4,اصفهان,Isfahan,031
110,بهارستان,Baharestan,32.4885313,51.7790514,No,,,4,اصفهان,Isfahan,031
111,تودشک,TVDShK,32.7198176,52.6673493,No,,,4,اصفهان,Isfahan,031
112,تیران,TYRAN,32.7039199,51.1530853,No,,,4,اصفهان,Isfahan,031
113,جندق,JNDQ,34.0422837,54.4150165,No,,,4,اصفهان,Isfahan,031
114,جوشقان و کامو,JVShQAN V KAMV,33.602492,51.225135,No,,,4,اصفهان,Isfahan,031
115,خالدآباد,KhALDABAD,33.6998125,51.9883183,No,,,4,اصفهان,Isfahan,031
116,خمینی‌شهر,Khomeyni Shahr,32.6938201,51.5254892,No,,,4,اصفهان,Isfahan,031
117,خوانسار,Khansar,33.22692,50.3146044,No,,,4,اصفهان,Isfahan,031
118,خور,Khur,33.7761331,55.0828304,No,,,4,اصفهان,Isfahan,031
119,خوراسگان,KhVRASGAN,32.6517232,51.7550143,No,,,4,اصفهان,Isfahan,031
120,خورزوق,KhVRZVQ,32.7776241,51.649011,No,,,4,اصفهان,Isfahan,031
121,خوروبیابانک,KhVRVBYABANK,33.7761331,55.0828304,No,,,4,اصفهان,Isfahan,031
122,داران,DARAN,32.992154,50.403993,No,,,4,اصفهان,Isfahan,031
123,دهاقان,Dehaqan,31.9344047,51.6547247,No,,,4,اصفهان,Isfahan,031
124,دهق,DHQ,33.1015294,50.9668778,No,,,4,اصفهان,Isfahan,031
125,دولت آباد,DVLT ABAD,33.6091519,52.2002763,No,,,4,اصفهان,Isfahan,031
126,دیزیچه,DYZYChH,32.3805576,51.5116857,No,,,4,اصفهان,Isfahan,031
127,رضوان شهر,RZVAN ShHR,32.665594,51.064282,No,,,4,اصفهان,Isfahan,031
128,زاغل,ZAGhL,33.248596,52.599043,No,,,4,اصفهان,Isfahan,031
129,زرین‌شهر,Zarrin Shahr,32.3887062,51.3737142,No,,,4,اصفهان,Isfahan,031
130,زیار,ZYAR,32.512311,51.939079,No,,,4,اصفهان,Isfahan,031
131,زیباشهر,ZYBAShHR,32.389599,51.561477,No,,,4,اصفهان,Isfahan,031
132,سمیرم,Semirom,31.4136588,51.5708254,No,,,4,اصفهان,Isfahan,031
133,شاهین‌شهر,Shahin Shahr,32.8556169,51.558376,No,,,4,اصفهان,Isfahan,031
134,شهرضا,Shahreza,32.0116032,51.8651719,No,,,4,اصفهان,Isfahan,031
135,طالخونچه,TALKhVNChH,32.2661882,51.5639295,No,,,4,اصفهان,Isfahan,031
136,عسگران,ASGRAN,32.865658,50.852181,No,,,4,اصفهان,Isfahan,031
137,فریدن,Faridan,33.0214829,50.3069088,No,,,4,اصفهان,Isfahan,031
138,فریدون‌شهر,Fereydunshahr,32.942017,50.1203257,No,,,4,اصفهان,Isfahan,031
139,فلاورجان,Falavarjan,32.5576772,51.5079153,No,,,4,اصفهان,Isfahan,031
140,فولادشهر,FVLADShHR,32.4834868,51.4173278,No,,,4,اصفهان,Isfahan,031
141,مبارکه,Mobarakeh,32.3424135,51.5046633,No,,,4,اصفهان,Isfahan,031
142,محمد آباد,MHMD ABAD,34.1962521,55.1730666,No,,,4,اصفهان,Isfahan,031
143,محمودآباد,MHMVDABAD,32.775676,51.573910,No,,,4,اصفهان,Isfahan,031
144,مورچه خورت,MVRChH KhVRT,33.087209,51.478221,No,,,4,اصفهان,Isfahan,031
145,میمه,MYMH,33.4522614,51.1719845,No,,,4,اصفهان,Isfahan,031
146,نایین,NAYYN,32.8610688,53.085985,No,,,4,اصفهان,Isfahan,031
147,نجف‌آباد,Najafabad,32.6334121,51.3656199,No,,,4,اصفهان,Isfahan,031
148,نطنز,Natanz,33.5136336,51.9140078,No,,,4,اصفهان,Isfahan,031
149,نوش‌آباد,NVSh ABAD,34.0776414,51.4338827,No,,,4,اصفهان,Isfahan,031
150,نیاسر,NYASR,33.970466,51.1457545,No,,,4,اصفهان,Isfahan,031
151,نیک‌آباد,NYK ABAD,32.3041598,52.2032026,No,,,4,اصفهان,Isfahan,031
152,ورنامخواست,VRNAMKhVAST,32.357052,51.378721,No,,,4,اصفهان,Isfahan,031
153,چادگان,Chadegan,32.763910,50.621355,No,,,4,اصفهان,Isfahan,031
154,چمگردان,ChMGRDAN,32.393093,51.338919,No,,,4,اصفهان,Isfahan,031
155,کاشان,Kashan,33.9873888,51.4427935,No,,,4,اصفهان,Isfahan,031
156,کمشجه,KMShJH,32.905838,51.812339,No,,,4,اصفهان,Isfahan,031
157,کمه,KMH,31.067191,51.5934004,No,,,4,اصفهان,Isfahan,031
158,کهریزسنگ,KHRYZSNG,32.629326,51.477685,No,,,4,اصفهان,Isfahan,031
159,کوهپایه,KVHPAYH,32.7138321,52.4405045,No,,,4,اصفهان,Isfahan,031
160,گز,GZ,32.8062144,51.6168226,No,,,4,اصفهان,Isfahan,031
161,گلپایگان,Golpayegan,33.456488,50.2883303,No,,,4,اصفهان,Isfahan,031
162,گل‌دشت,GL DShT,32.6247941,51.4391574,No,,,4,اصفهان,Isfahan,031
163,گل‌شهر,GL ShHR,33.504866,50.464067,No,,,4,اصفهان,Isfahan,031
164,گوگد,GVGD,33.4755802,50.3554565,No,,,4,اصفهان,Isfahan,031
165,آسارا,ASARA,36.036872,51.1954666,No,,,5,البرز,Alborz,026
166,اشتهارد,Eshtehard,35.7234469,50.3670608,No,,,5,البرز,Alborz,026
167,ساوجبلاغ,Saveh Bolagh,35.960996,50.683794,No,,,5,البرز,Alborz,026
168,طالقان,Taleqan,36.177868,50.7655155,No,,,5,البرز,Alborz,026
169,فردیس,Fardis,35.722139,50.976111,No,,,5,البرز,Alborz,026
170,ماهدشت,MAHDShT,35.7299002,50.8110899,No,,,5,البرز,Alborz,026
171,محمدشهر,MHMDShHR,35.7598709,50.9187407,No,,,5,البرز,Alborz,026
172,مشکین‌دشت,MShKYN DShT,35.7481168,50.9420223,No,,,5,البرز,Alborz,026
173,نظرآباد,Nazarabad,35.9558897,50.6097443,No,,,5,البرز,Alborz,026
174,هشتگرد,Hashtgerd,35.9641824,50.6858036,No,,,5,البرز,Alborz,026
175,چهارباغ,ChHARBAGh,35.8394861,50.8480555,No,,,5,البرز,Alborz,026
176,کرج,Karaj,35.8121955,51.0073853,Yes,,,5,البرز,Alborz,026
177,کمالشهر,KMALShHR,35.8598687,50.8663488,No,,,5,البرز,Alborz,026
178,کوهسار,KVHSAR,35.9627157,50.7920955,No,,,5,البرز,Alborz,026
179,گرمدره,GRMDRH,35.7553861,51.0686177,No,,,5,البرز,Alborz,026
180,آسمان آباد,ASMAN ABAD,33.8619245,46.4518435,No,,,6,ایلام,Ilam,084
181,ابدانان,ABDANAN,32.9925,47.419722,No,,,6,ایلام,Ilam,084
182,ایلام,Ilam,33.6379365,46.4202743,Yes,,,6,ایلام,Ilam,084
183,ایوان,Ivan,33.8282411,46.3096374,No,,,6,ایلام,Ilam,084
184,دره شهر,Dareh Shahr,33.1385109,47.3753599,No,,,6,ایلام,Ilam,084
185,دشت عباس,DShT ABAS,32.4146641,47.8241975,No,,,6,ایلام,Ilam,084
186,دهلران,Dehloran,32.6914932,47.2674712,No,,,6,ایلام,Ilam,084
187,سرابله,Sarableh,33.7675797,46.5654912,No,,,6,ایلام,Ilam,084
188,لومار,LVMAR,33.567913,46.812133,No,,,6,ایلام,Ilam,084
189,مهران,Mehran,33.1239454,46.1658505,No,,,6,ایلام,Ilam,084
190,موسیان,MVSYAN,32.5209668,47.376702,No,,,6,ایلام,Ilam,084
191,میمه,MYMH,33.2280492,46.919563,No,,,6,ایلام,Ilam,084
192,پهله,PHLH,33.0119112,46.8815641,No,,,6,ایلام,Ilam,084
193,چرداول,ChRDAVL,33.670852,46.757511,No,,,6,ایلام,Ilam,084
194,آبدان,Abdan,28.0811819,51.7703454,No,,,7,بوشهر,Bushehr,077
195,آب‌پخش,AB PKhSh,29.3604336,51.0713656,No,,,7,بوشهر,Bushehr,077
196,امام حسن,AMAM HSN,29.8407369,50.2645174,No,,,7,بوشهر,Bushehr,077
197,اهرم,Ahram,28.8830282,51.2742019,No,,,7,بوشهر,Bushehr,077
198,برازجان,BRAZJAN,29.2661428,51.2120597,No,,,7,بوشهر,Bushehr,077
199,بردخون,BRDKhVN,28.0623996,51.4771795,No,,,7,بوشهر,Bushehr,077
200,بردستان,Bardestan,27.874025,51.9596196,No,,,7,بوشهر,Bushehr,077
202,بندر دیر,Bandar Deyr,27.8412393,51.9372144,No,,,7,بوشهر,Bushehr,077
203,بندر دیلم,Bandar Deylam,30.0529363,50.162503,No,,,7,بوشهر,Bushehr,077
204,بندر ریگ,Bandar Rig,29.4875457,50.6295575,No,,,7,بوشهر,Bushehr,077
205,بندر کنگان,Bandar Kangan,27.8370685,52.06371,No,,,7,بوشهر,Bushehr,077
206,بندر گناوه,Bandar Ganaveh,29.5820434,50.518295,No,,,7,بوشهر,Bushehr,077
207,بنک,BNK,27.8720312,52.0270259,No,,,7,بوشهر,Bushehr,077
208,بوشهر,Bushehr,28.9310786,50.8458443,Yes,,,7,بوشهر,Bushehr,077
209,تنگ ارم,TNG ARM,29.1544748,51.5293588,No,,,7,بوشهر,Bushehr,077
210,جم,Jam,27.8262811,52.3263597,No,,,7,بوشهر,Bushehr,077
211,خارک,KhARK,29.2530113,50.3268076,No,,,7,بوشهر,Bushehr,077
212,خورموج,Khorramuj,28.6543108,51.3758834,No,,,7,بوشهر,Bushehr,077
213,دالکی,DALKY,29.4307486,51.2925138,No,,,7,بوشهر,Bushehr,077
214,دلوار,DLVAR,28.7628729,51.0719232,No,,,7,بوشهر,Bushehr,077
216,ریز,RYZ,28.0517466,52.0837191,No,,,7,بوشهر,Bushehr,077
217,سعدآباد,SADABAD,29.3848355,51.1166292,No,,,7,بوشهر,Bushehr,077
218,شبانکاره,ShBANKARH,29.4696831,50.9909728,No,,,7,بوشهر,Bushehr,077
219,شنبه,ShNBH,28.3952701,51.7645229,No,,,7,بوشهر,Bushehr,077
220,طاهری,TAHRY,28.8160021,51.2114427,No,,,7,بوشهر,Bushehr,077
221,عسلویه,Asaluyeh,27.4760027,52.6070411,No,,,7,بوشهر,Bushehr,077
222,نخل تقی,NKhL TQY,27.4980795,52.583854,No,,,7,بوشهر,Bushehr,077
223,وحدتیه,VHDTYH,29.48306,51.2369657,No,,,7,بوشهر,Bushehr,077
224,چغادک,ChGhADK,28.9880011,51.0357975,No,,,7,بوشهر,Bushehr,077
225,کاکی,KAKY,28.3366456,51.523857,No,,,7,بوشهر,Bushehr,077
226,کلمه,KLMH,28.9436694,51.4581903,No,,,7,بوشهر,Bushehr,077
227,آبعلی,ABALY,35.7620424,51.9628205,No,,,8,تهران,Tehran,021
228,ارجمند,ARJMND,35.8154903,52.5141334,No,,,8,تهران,Tehran,021
230,اسلام‌شهر,Eslam Shahr,35.5445805,51.2302457,No,,,8,تهران,Tehran,021
231,اندیشه,Andisheh,35.7288939,51.4388377,No,,,8,تهران,Tehran,021
232,باغستان,BAGhSTAN,35.6452441,51.1310219,No,,,8,تهران,Tehran,021
233,باقرشهر,BAQRShHR,35.5338489,51.4053842,No,,,8,تهران,Tehran,021
234,بومهن,BVMHN,35.7285207,51.864313,No,,,8,تهران,Tehran,021
235,تهران,Tehran,35.7081327,51.4139829,Yes,,,8,تهران,Tehran,021
236,دماوند,Damavand,35.7179802,52.0681882,No,,,8,تهران,Tehran,021
237,رباط‌کریم,RBAT KRYM,35.4850737,51.0841778,No,,,8,تهران,Tehran,021
238,رودهن,Rudehen,35.734772,51.9063798,No,,,8,تهران,Tehran,021
239,ری,Rey,35.5990753,51.4356413,No,,,8,تهران,Tehran,021
240,زردبند,ZRDBND,35.8219333,51.5801099,No,,,8,تهران,Tehran,021
241,شاهدشهر,ShAHDShHR,35.5735353,51.0868332,No,,,8,تهران,Tehran,021
242,شریف‌آباد,ShRYF ABAD,35.422537,51.7902387,No,,,8,تهران,Tehran,021
243,شمیرانات,ShMYRANAT,35.9548021,51.5991643,No,,,8,تهران,Tehran,021
244,شهریار,Shahriar,35.6589015,51.0586022,No,,,8,تهران,Tehran,021
245,صالح‌آباد,SALH ABAD,35.4255334,51.6167707,No,,,8,تهران,Tehran,021
246,صباشهر,SBAShHR,35.582554,51.1132146,No,,,8,تهران,Tehran,021
247,فردوسیه,FRDVSYH,35.6000722,51.0627593,No,,,8,تهران,Tehran,021
248,فشم,FShM,35.9293609,51.5271914,No,,,8,تهران,Tehran,021
249,فیروزکوه,Firuzkuh,35.7556732,52.7730592,No,,,8,تهران,Tehran,021
250,قاسم آباد (شورآباد),QASM ABAD (ShVRABAD),35.473791,51.352377,No,,,8,تهران,Tehran,021
251,قدس,Qods,35.7204271,51.1100769,No,,,8,تهران,Tehran,021
252,قرچک,QRChK,35.4421824,51.5697005,No,,,8,تهران,Tehran,021
253,لواسان,LVASAN,35.8204845,51.6321444,No,,,8,تهران,Tehran,021
254,ملارد,Malard,35.666763,50.9790423,No,,,8,تهران,Tehran,021
255,نسیم‌شهر,NSYM ShHR,35.5613083,51.164113,No,,,8,تهران,Tehran,021
256,نصیرشهر,NSYRShHR,35.4928077,51.1387733,No,,,8,تهران,Tehran,021
257,وحیدیه,VHYDYH,35.7162273,51.4691198232762,No,,,8,تهران,Tehran,021
258,ورامین,Varamin,35.3283255,51.6460307,No,,,8,تهران,Tehran,021
259,پاکدشت,Pakdasht,35.4751698,51.6806973,No,,,8,تهران,Tehran,021
260,پردیس (شهر),PRDYS (ShHR),35.740712,51.780285,No,,,8,تهران,Tehran,021
261,پیشوا,Pishva,35.3058833,51.7252649,No,,,8,تهران,Tehran,021
262,کیلان,KYLAN,35.5505069,52.1684289,No,,,8,تهران,Tehran,021
263,گلستان,GLSTAN,35.5181918,51.181869,No,,,8,تهران,Tehran,021
264,آیَسک,AYَSK,33.889298,58.380232,No,,,9,خراسان جنوبی,South Khorasan,056
265,اسفدن,ASFDN,33.6478435,59.7791575,No,,,9,خراسان جنوبی,South Khorasan,056
266,اسلامیه,ASLAMYH,34.0448547,58.2202617,No,,,9,خراسان جنوبی,South Khorasan,056
267,بشرویه,Boshruyeh,33.8662098,57.4253814,No,,,9,خراسان جنوبی,South Khorasan,056
268,بیرجند,Birjand,32.8633961,59.2177294,Yes,,,9,خراسان جنوبی,South Khorasan,056
269,خضری دشت بیاض,KhZRY DShT BYAZ,34.0216542,58.8140837,No,,,9,خراسان جنوبی,South Khorasan,056
270,خوسف,Khusf,32.780742,58.892384,No,,,9,خراسان جنوبی,South Khorasan,056
271,درمیان,DRMYAN,32.835952,59.9023989,No,,,9,خراسان جنوبی,South Khorasan,056
272,دیهوک,DYHVK,33.291961,57.512094,No,,,9,خراسان جنوبی,South Khorasan,056
273,سرایان,SRAYAN,33.8615755,58.5250488,No,,,9,خراسان جنوبی,South Khorasan,056
274,سربیشه,SRBYShH,32.5728594,59.7967053,No,,,9,خراسان جنوبی,South Khorasan,056
275,شوسف,ShVSF,31.8035023,60.0099186,No,,,9,خراسان جنوبی,South Khorasan,056
276,طارق,TARQ,31.8220003,59.9380744,No,,,9,خراسان جنوبی,South Khorasan,056
277,طبس,Tabas,33.596031,56.9247263,No,,,9,خراسان جنوبی,South Khorasan,056
278,فردوس,Ferdows,34.01816,58.1689746,No,,,9,خراسان جنوبی,South Khorasan,056
279,قائن,Qayen,33.722041,59.178587,No,,,9,خراسان جنوبی,South Khorasan,056
281,مرز میل 78,MRZ MYL 78,32.162518,60.865421,No,,,9,خراسان جنوبی,South Khorasan,056
282,نهبندان,NHBNDAN,31.5431543,60.0349456,No,,,9,خراسان جنوبی,South Khorasan,056
283,انابد,ANABD,35.2532264,57.8122034,No,,,10,خراسان رضوی,Razavi Khorasan,051
284,باجگیران,BAJGYRAN,37.622419,58.418449,No,,,10,خراسان رضوی,Razavi Khorasan,051
285,باخرز,BAKhRZ,34.9941781,60.3148224,No,,,10,خراسان رضوی,Razavi Khorasan,051
286,بایگ,BAYG,35.3756395,59.0389376,No,,,10,خراسان رضوی,Razavi Khorasan,051
287,بجستان,Bajestan,34.5163087,58.1834619,No,,,10,خراسان رضوی,Razavi Khorasan,051
288,بردسکن,BRDSKN,35.2611338,57.9685311,No,,,10,خراسان رضوی,Razavi Khorasan,051
